date,close,high,low,open,pre,change,rate,volume,amount
2022/1/25,4678.4511,4781.3908,4678.2472,4761.95,4786.7377,-108.2866,-2.2622,13366758600,2.50555769168e+11
2022/1/26,4712.3109,4718.9946,4648.1283,4697.0991,4678.4511,33.8598,0.7237,10707084200,2.26553448357e+11
2022/1/27,4619.8765,4708.4364,4616.0273,4708.0989,4712.3109,-92.4344,-1.9616,12126380400,2.50535654824e+11
2022/1/28,4563.772,4660.519,4559.8331,4641.8137,4619.8765,-56.1045,-1.2144,12648011200,2.63967891828e+11
2022/2/7,4634.0899,4672.6535,4615.0052,4638.5754,4563.772,70.3179,1.5408,14484972000,2.66031793985e+11
2022/2/8,4608.7729,4626.4365,4522.4709,4626.4365,4634.0899,-25.317,-0.5463,15583070800,2.81364873762e+11
2022/2/9,4652.0609,4659.4611,4595.2826,4608.1491,4608.7729,43.288,0.9393,14833554700,2.73771960506e+11
2022/2/10,4639.8625,4657.2107,4608.0905,4657.2107,4652.0609,-12.1984,-0.2622,15157666600,2.87224388086e+11
2022/2/11,4601.3953,4662.5963,4595.8751,4617.8741,4639.8625,-38.4672,-0.8291,15597458400,3.07938016714e+11
2022/2/14,4551.6878,4593.6324,4530.0566,4579.4202,4601.3953,-49.7075,-1.0803,14367389400,2.75737553467e+11
2022/2/15,4600.1025,4601.453,4550.543,4553.8112,4551.6878,48.4147,1.0637,11502560000,2.49977008675e+11
2022/2/16,4617.9893,4643.1003,4607.2178,4619.8458,4600.1025,17.8868,0.3888,10725895500,2.10190931036e+11
2022/2/17,4629.1649,4650.1591,4606.9522,4616.8955,4617.9893,11.1756,0.242,11001464300,2.27946249306e+11
2022/2/18,4651.2358,4651.3415,4598.1003,4604.5669,4629.1649,22.0709,0.4768,10455022800,1.95825700478e+11
2022/2/21,4634.3141,4646.6724,4613.2971,4646.0522,4651.2358,-16.9217,-0.3638,11251651200,2.15039182297e+11
2022/2/22,4574.1527,4602.066,4550.804,4601.9184,4634.3141,-60.1614,-1.2982,12331723700,2.46872960668e+11
2022/2/23,4623.0465,4625.2979,4579.2945,4582.0064,4574.1527,48.8938,1.0689,12295291600,2.59050146194e+11
2022/2/24,4529.3189,4610.8792,4488.4763,4592.069,4623.0465,-93.7276,-2.0274,18440305800,3.42346666856e+11
2022/2/25,4573.4247,4611.8602,4561.8964,4564.6321,4529.3189,44.1058,0.9738,14972258300,2.71727599672e+11
2022/2/28,4581.6459,4581.6459,4530.6764,4563.7427,4573.4247,8.2212,0.1798,13540697800,2.48363727483e+11
2022/3/1,4619.6862,4623.4312,4583.917,4597.855,4581.6459,38.0403,0.8303,12313922000,2.60431185064e+11
2022/3/2,4578.6007,4594.017,4558.4416,4594.017,4619.6862,-41.0855,-0.8894,11329832500,2.15299655365e+11
2022/3/3,4551.6283,4599.3973,4544.4313,4595.0249,4578.6007,-26.9724,-0.5891,13828587700,2.42701771996e+11
2022/3/4,4496.4301,4539.3925,4481.4927,4513.3636,4551.6283,-55.1982,-1.2127,12726680600,2.49970282271e+11
2022/3/7,4352.7775,4462.5174,4338.3042,4462.5174,4496.4301,-143.6526,-3.1948,16219770600,3.06898527658e+11
2022/3/8,4265.391,4383.6467,4252.5386,4361.6424,4352.7775,-87.3865,-2.0076,16786327700,3.15176698371e+11
2022/3/9,4226.3463,4304.482,4068.193,4280.9789,4265.391,-39.0447,-0.9154,19423290000,3.41009391866e+11
2022/3/10,4292.8374,4335.6731,4288.5078,4326.2035,4226.3463,66.4911,1.5733,14526638300,3.01636182195e+11
2022/3/11,4306.5217,4316.044,4176.4522,4231.1961,4292.8374,13.6843,0.3188,15239992100,2.95008832432e+11
2022/3/14,4174.7577,4280.3609,4174.7577,4248.1526,4306.5217,-131.764,-3.0596,13018723600,2.60691659461e+11
2022/3/15,3983.812,4163.4176,3983.812,4125.4866,4174.7577,-190.9457,-4.5738,20252469900,3.46988947368e+11
2022/3/16,4156.081,4168.5853,3942.861,4053.099,3983.812,172.269,4.3242,19602198200,3.7888358829e+11
2022/3/17,4237.6956,4302.7426,4217.8038,4237.6722,4156.081,81.6146,1.9637,17940734400,3.85039197286e+11
2022/3/18,4265.9017,4283.3679,4194.9402,4218.4736,4237.6956,28.2061,0.6656,14945830500,2.75791291073e+11
2022/3/21,4258.7459,4287.8166,4223.024,4280.1397,4265.9017,-7.1558,-0.1677,12703636000,2.51214543321e+11
2022/3/22,4255.295,4283.3344,4236.6888,4252.5658,4258.7459,-3.4509,-0.081,12638247000,2.26213533984e+11
2022/3/23,4276.5174,4287.5771,4241.957,4269.6088,4255.295,21.2224,0.4987,11708907800,2.26390778403e+11
2022/3/24,4251.3061,4273.9568,4216.8506,4249.5328,4276.5174,-25.2113,-0.5895,10891827200,2.1959443054e+11
2022/3/25,4174.5742,4254.8449,4173.93,4249.0731,4251.3061,-76.7319,-1.8049,10880804600,2.17013187265e+11
2022/3/28,4148.4663,4174.1206,4091.2978,4128.8379,4174.5742,-26.1079,-0.6254,11844902100,2.13468973998e+11
2022/3/29,4134.1441,4177.2134,4124.7179,4155.4182,4148.4663,-14.3222,-0.3452,10026697200,1.99463853668e+11
2022/3/30,4254.0989,4254.0989,4160.7351,4162.1666,4134.1441,119.9548,2.9016,13834602400,2.68869181171e+11
2022/3/31,4222.5968,4247.3602,4214.5352,4234.7159,4254.0989,-31.5021,-0.7405,13402918500,2.38877216806e+11
2022/4/1,4276.158,4290.671,4190.0835,4198.8191,4222.5968,53.5612,1.2684,13380305300,2.44758870755e+11
2022/4/6,4263.8411,4277.5238,4236.7283,4258.8325,4276.158,-12.3169,-0.288,15906219500,2.53690929898e+11
2022/4/7,4209.0998,4278.1127,4205.743,4240.0237,4263.8411,-54.7413,-1.2838,13488035300,2.16996185504e+11
2022/4/8,4230.7669,4237.8126,4175.5287,4213.2107,4209.0998,21.6671,0.5148,14284379300,2.29081764759e+11
2022/4/11,4100.0703,4203.7902,4089.0934,4203.7902,4230.7669,-130.6966,-3.0892,14819707100,2.65224932472e+11
2022/4/12,4179.9727,4179.9727,4075.796,4102.9711,4100.0703,79.9024,1.9488,14428568400,2.52830412756e+11
2022/4/13,4139.737,4194.0374,4139.737,4154.4121,4179.9727,-40.2357,-0.9626,12509748900,2.2128102956e+11
2022/4/14,4191.5684,4217.0612,4155.5509,4172.6443,4139.737,51.8314,1.252,12479131600,2.4599382204e+11
2022/4/15,4188.7472,4211.3174,4152.974,4162.3718,4191.5684,-2.8212,-0.0673,12476226300,2.26229740275e+11
2022/4/18,4166.3844,4171.7427,4119.9941,4152.9306,4188.7472,-22.3628,-0.5339,11750461000,2.12855328187e+11
2022/4/19,4134.9017,4186.9389,4115.4184,4161.9328,4166.3844,-31.4827,-0.7556,11021747100,2.08570579129e+11
2022/4/20,4070.7889,4136.1661,4060.5044,4130.5427,4134.9017,-64.1128,-1.5505,11733165800,2.16536635695e+11
2022/4/21,3995.83,4086.4393,3978.3669,4048.7338,4070.7889,-74.9589,-1.8414,13278382800,2.27026679682e+11
2022/4/22,4013.2498,4037.084,3953.7217,3967.2016,3995.83,17.4198,0.4359,12210181100,2.06371766716e+11
2022/4/25,3814.9127,3958.2102,3814.9127,3933.4459,4013.2498,-198.3371,-4.9421,16836450200,2.72889272275e+11
2022/4/26,3784.1198,3871.8498,3773.8986,3822.4887,3814.9127,-30.7929,-0.8072,15757761100,2.59626354225e+11
2022/4/27,3895.5361,3895.731,3757.0859,3758.0835,3784.1198,111.4163,2.9443,17273404600,2.96924102939e+11
2022/4/28,3921.1073,3943.4349,3873.5781,3883.4196,3895.5361,25.5712,0.6564,15305658600,2.68502242453e+11
2022/4/29,4016.241,4017.4281,3898.5701,3939.6238,3921.1073,95.1337,2.4262,17945837700,3.21414877428e+11
2022/5/5,4010.2102,4039.7,3988.9312,3995.3533,4016.241,-6.0308,-0.1502,15417071600,2.90538230663e+11
2022/5/6,3908.815,3947.2378,3902.051,3928.8548,4010.2102,-101.3952,-2.5284,12300555100,2.14825174047e+11
2022/5/9,3877.4364,3914.1116,3854.9353,3883.9514,3908.815,-31.3786,-0.8028,9293669400,1.71756502864e+11
2022/5/10,3919.8684,3932.6823,3808.5699,3820.6278,3877.4364,42.432,1.0943,13641691800,2.39060211933e+11
2022/5/11,3976.4231,4033.3026,3916.5249,3917.9322,3919.8684,56.5547,1.4428,16563225600,3.09294912797e+11
2022/5/12,3958.74,3985.9268,3935.5886,3949.949,3976.4231,-17.6831,-0.4447,11337606600,2.02029156415e+11
2022/5/13,3988.6002,4003.8539,3957.1392,3983.8201,3958.74,29.8602,0.7543,10996835700,1.95727044922e+11
2022/5/16,3956.5378,4018.0283,3947.7461,4014.9955,3988.6002,-32.0624,-0.8039,11242529400,1.99717909541e+11
2022/5/17,4005.8934,4005.8934,3955.1018,3961.7605,3956.5378,49.3556,1.2474,10966145400,2.10117539691e+11
2022/5/18,3991.9069,4017.341,3964.7503,4015.0134,4005.8934,-13.9865,-0.3491,10807423300,2.01800666052e+11
2022/5/19,3999.5984,3999.5984,3933.7452,3938.2964,3991.9069,7.6915,0.1927,11629342000,2.10206681642e+11
2022/5/20,4077.5998,4077.6016,4020.8162,4020.8162,3999.5984,78.0014,1.9502,14706917300,2.65609089943e+11
2022/5/23,4053.9823,4080.9694,4029.0846,4080.9694,4077.5998,-23.6175,-0.5792,13047781000,2.25981540919e+11
2022/5/24,3959.1541,4055.783,3959.1541,4052.8675,4053.9823,-94.8282,-2.3391,14555433600,2.47713039713e+11
2022/5/25,3983.1784,3983.6236,3946.8083,3959.7672,3959.1541,24.0243,0.6068,10773401500,1.88700537391e+11
2022/5/26,3993.0446,4015.7468,3938.2389,3987.6815,3983.1784,9.8662,0.2477,12626368900,2.16987025401e+11
2022/5/27,4001.2988,4051.1428,3983.3838,4022.7095,3993.0446,8.2542,0.2067,11276933700,2.06944426227e+11
2022/5/30,4029.0179,4040.819,4003.3768,4020.8584,4001.2988,27.7191,0.6928,11115224100,2.11144721616e+11
2022/5/31,4091.5176,4096.1971,4020.3781,4031.7621,4029.0179,62.4997,1.5512,13541551300,2.67770088726e+11
2022/6/1,4083.1772,4094.9008,4058.8468,4086.6177,4091.5176,-8.3404,-0.2038,11485087900,2.25416237873e+11
2022/6/2,4089.5682,4091.152,4057.9135,4063.9996,4083.1772,6.391,0.1565,11389363800,2.22657537906e+11
2022/6/6,4166.085,4166.6151,4063.9057,4090.5286,4089.5682,76.5168,1.871,16787101100,3.24075626903e+11
2022/6/7,4179.1285,4198.0863,4155.1683,4165.6899,4166.085,13.0435,0.3131,14299288100,2.85733722333e+11
2022/6/8,4219.8122,4224.8096,4158.0329,4187.1483,4179.1285,40.6837,0.9735,15737405700,3.19480252836e+11
2022/6/9,4175.6747,4227.4484,4160.8814,4211.7225,4219.8122,-44.1375,-1.046,16844915400,2.85172804212e+11
2022/6/10,4238.9936,4241.3541,4140.2203,4145.6505,4175.6747,63.3189,1.5164,18479621400,3.24091440663e+11
2022/6/13,4189.3527,4218.2327,4156.7146,4194.4574,4238.9936,-49.6409,-1.1711,16847562200,3.36585670508e+11
2022/6/14,4222.3114,4224.0857,4102.929,4143.2232,4189.3527,32.9587,0.7867,17138590400,3.35418557932e+11
2022/6/15,4278.2178,4348.4226,4228.2926,4228.2926,4222.3114,55.9064,1.3241,25704659000,4.59766820665e+11
2022/6/16,4250.0614,4302.9212,4241.075,4282.0827,4278.2178,-28.1564,-0.6581,18407441600,3.37235911542e+11
2022/6/17,4309.0444,4318.7655,4218.6817,4219.2339,4250.0614,58.983,1.3878,15864909800,3.46675726829e+11
2022/6/20,4330.4328,4368.3555,4297.8912,4322.8324,4309.0444,21.3884,0.4964,16566638200,3.5956929686e+11
2022/6/21,4325.5657,4357.3396,4287.1406,4327.9159,4330.4328,-4.8671,-0.1124,16466761500,3.1716331774e+11
2022/6/22,4270.6227,4333.1827,4269.2456,4331.902,4325.5657,-54.943,-1.2702,15856585400,2.98656263311e+11
2022/6/23,4343.8781,4343.8781,4260.9002,4277.9555,4270.6227,73.2554,1.7153,17088236000,3.27144780544e+11
2022/6/24,4394.7723,4400.6852,4346.1221,4354.553,4343.8781,50.8942,1.1716,16897219900,3.56054750522e+11
2022/6/27,4444.2639,4472.6948,4414.3321,4414.3321,4394.7723,49.4916,1.1261,17738567600,3.81432966328e+11
2022/6/28,4490.5166,4497.8949,4407.3519,4442.5811,4444.2639,46.2527,1.0407,17475648900,3.61685970664e+11
2022/6/29,4421.357,4503.1307,4413.9961,4472.7346,4490.5166,-69.1596,-1.5401,18727668800,3.95926107698e+11
2022/6/30,4485.0108,4514.9968,4418.0656,4418.0656,4421.357,63.6538,1.4397,15666628900,3.5434388676e+11
2022/7/1,4466.7179,4500.9853,4449.2914,4489.5204,4485.0108,-18.2929,-0.4079,14477959900,3.184921302e+11
2022/7/4,4496.0303,4496.0338,4427.8232,4447.2159,4466.7179,29.3124,0.6562,14634565100,3.56968521261e+11
2022/7/5,4489.5383,4530.3245,4439.4511,4505.4572,4496.0303,-6.492,-0.1444,15496241500,3.61891850839e+11
2022/7/6,4423.9698,4484.3615,4393.4165,4475.4815,4489.5383,-65.5685,-1.4605,14980023500,3.44672707728e+11
2022/7/7,4443.4736,4457.3431,4391.1938,4425.2814,4423.9698,19.5038,0.4409,13266090600,3.28133133656e+11
2022/7/8,4428.781,4479.4937,4426.8856,4468.0627,4443.4736,-14.6926,-0.3307,12319573900,3.04031107302e+11
2022/7/11,4354.6167,4406.1476,4330.5819,4406.1476,4428.781,-74.1643,-1.6746,13444857800,2.9919523343e+11
2022/7/12,4313.6184,4370.3411,4296.6215,4352.6456,4354.6167,-40.9983,-0.9415,13018783800,2.9107231185e+11
2022/7/13,4321.4617,4341.4663,4284.9419,4313.3589,4313.6184,7.8433,0.1818,13111317900,2.86075545406e+11
2022/7/14,4322.0742,4352.0978,4292.7595,4308.8229,4321.4617,0.6125,0.0142,14525092600,3.01569861037e+11
2022/7/15,4248.5273,4344.8572,4248.5273,4299.4714,4322.0742,-73.5469,-1.7017,15021445300,3.1679319267e+11
2022/7/18,4292.5858,4300.7777,4217.5064,4262.1539,4248.5273,44.0585,1.037,12260119200,2.8105512864e+11
2022/7/19,4269.3401,4288.4441,4238.8238,4288.4441,4292.5858,-23.2457,-0.5415,10380573000,2.31117731807e+11
2022/7/20,4283.8027,4303.3668,4269.9717,4291.2808,4269.3401,14.4626,0.3388,9449014400,2.12301881408e+11
2022/7/21,4236.0578,4283.1471,4236.0499,4270.3624,4283.8027,-47.7449,-1.1145,11715634400,2.39228146812e+11
2022/7/22,4238.2341,4275.4696,4207.3135,4251.7867,4236.0578,2.1763,0.0514,10384062400,2.24295333457e+11
2022/7/25,4212.6441,4234.8448,4201.919,4233.9277,4238.2341,-25.59,-0.6038,8363666400,1.88136426673e+11
2022/7/26,4245.9758,4259.9854,4214.5343,4220.0911,4212.6441,33.3317,0.7912,8582327400,1.97601406374e+11
2022/7/27,4225.0357,4242.0951,4217.2809,4236.154,4245.9758,-20.9401,-0.4932,7890494000,1.94245303807e+11
2022/7/28,4225.6733,4267.9181,4223.029,4242.2743,4225.0357,0.6376,0.0151,10753193000,2.43871486472e+11
2022/7/29,4170.1019,4243.5143,4160.8735,4226.4245,4225.6733,-55.5714,-1.3151,11417928600,2.53198574648e+11
2022/8/1,4188.6784,4196.5743,4129.4528,4160.6478,4170.1019,18.5765,0.4455,10774902900,2.51125308598e+11
2022/8/2,4107.024,4144.3765,4071.431,4144.3765,4188.6784,-81.6544,-1.9494,14222442500,2.8101355528e+11
2022/8/3,4066.9754,4150.9804,4058.1792,4114.8251,4107.024,-40.0486,-0.9751,11666612400,2.68695834765e+11
2022/8/4,4101.5367,4108.1591,4064.6594,4089.4419,4066.9754,34.5613,0.8498,8953264400,2.16898674902e+11
2022/8/5,4156.9111,4159.485,4097.8625,4109.6287,4101.5367,55.3744,1.3501,10257100400,2.47325902015e+11
2022/8/8,4148.0746,4155.7301,4135.0809,4142.1111,4156.9111,-8.8365,-0.2126,9020813800,2.24080812055e+11
2022/8/9,4156.2907,4161.8086,4131.4252,4143.666,4148.0746,8.2161,0.1981,8413695900,2.1422369226e+11
2022/8/10,4109.7373,4160.7871,4092.5455,4149.2071,4156.2907,-46.5534,-1.1201,8556583900,2.1744736847e+11
2022/8/11,4193.5428,4193.8115,4116.0558,4130.741,4109.7373,83.8055,2.0392,12138505100,2.69630998407e+11
2022/8/12,4191.152,4202.4663,4175.0501,4185.4203,4193.5428,-2.3908,-0.057,10680829500,2.19208055255e+11
2022/8/15,4185.6794,4219.9183,4174.3,4180.0006,4191.152,-5.4726,-0.1306,10589849500,2.45539800985e+11
2022/8/16,4177.837,4208.8006,4170.5197,4190.5269,4185.6794,-7.8424,-0.1874,9390613900,2.33818584732e+11
2022/8/17,4216.9586,4222.7866,4155.1734,4182.5668,4177.837,39.1216,0.9364,11286465900,2.52044325052e+11
2022/8/18,4180.0996,4211.9141,4173.541,4205.7851,4216.9586,-36.859,-0.8741,10105265000,2.3311549139e+11
2022/8/19,4151.0738,4185.6579,4151.0738,4174.5458,4180.0996,-29.0258,-0.6944,11740297800,2.62494128152e+11
2022/8/22,4181.3965,4183.6498,4134.2008,4135.1623,4151.0738,30.3227,0.7305,11244272000,2.59747163698e+11
2022/8/23,4161.0823,4187.3875,4147.4127,4175.5314,4181.3965,-20.3142,-0.4858,10315351200,2.39101330833e+11
2022/8/24,4082.4195,4174.1565,4079.0934,4168.5764,4161.0823,-78.6628,-1.8904,11906967900,2.62844309316e+11
2022/8/25,4116.2396,4119.6196,4058.7454,4093.2949,4082.4195,33.8201,0.8284,11132074500,2.42149581478e+11
2022/8/26,4107.5455,4139.7879,4102.6818,4127.8142,4116.2396,-8.6941,-0.2112,9900049300,2.255191968e+11
2022/8/29,4089.5205,4092.9474,4059.5963,4063.8825,4107.5455,-18.025,-0.4388,9435443200,2.03086114712e+11
2022/8/30,4075.7937,4093.1356,4048.5244,4088.5262,4089.5205,-13.7268,-0.3357,9330166200,1.92649001278e+11
2022/8/31,4078.8402,4112.8485,4046.6225,4057.1443,4075.7937,3.0465,0.0747,13244976500,2.92974665546e+11
2022/9/1,4043.7395,4090.8852,4041.1281,4066.1869,4078.8402,-35.1007,-0.8606,9738707100,2.10898503454e+11
2022/9/2,4023.6131,4056.1805,4004.911,4054.8423,4043.7395,-20.1264,-0.4977,8678927800,1.84468327006e+11
2022/9/5,4015.4264,4016.9986,3982.7395,4010.4052,4023.6131,-8.1867,-0.2035,9376710900,2.01118696559e+11
2022/9/6,4052.2802,4054.004,4009.5826,4024.4726,4015.4264,36.8538,0.9178,11350626500,2.35921838118e+11
2022/9/7,4054.983,4067.5437,4028.374,4032.7231,4052.2802,2.7028,0.0667,10767805900,2.15147152182e+11
2022/9/8,4037.6839,4067.758,4036.0226,4059.1689,4054.983,-17.2991,-0.4266,10088604900,1.86889047981e+11
2022/9/9,4093.7874,4099.0081,4042.2498,4050.5853,4037.6839,56.1035,1.3895,11842711400,2.21442547204e+11
2022/9/13,4111.1145,4128.1113,4097.1408,4112.0123,4093.7874,17.3271,0.4233,11178973700,2.18521062136e+11
2022/9/14,4065.359,4089.0583,4047.9187,4058.0441,4111.1145,-45.7555,-1.113,9079368100,1.8548496511e+11
2022/9/15,4027.1186,4088.8078,3998.8564,4078.6495,4065.359,-38.2404,-0.9406,12395119600,2.54367492776e+11
2022/9/16,3932.6826,4019.4104,3932.6826,4013.5829,4027.1186,-94.436,-2.345,13719365500,2.4125184005e+11
2022/9/19,3928.0001,3953.6494,3910.3106,3928.4239,3932.6826,-4.6825,-0.1191,9771957500,1.83574440582e+11
2022/9/20,3932.8361,3957.5538,3921.6884,3945.6467,3928.0001,4.836,0.1231,8482413400,1.79248153538e+11
2022/9/21,3903.7348,3924.3914,3884.2268,3921.3177,3932.8361,-29.1013,-0.74,8645839100,1.68939074343e+11
2022/9/22,3869.344,3900.2736,3860.2308,3875.1771,3903.7348,-34.3908,-0.881,8094691900,1.61134102784e+11
2022/9/23,3856.0212,3888.3958,3829.6913,3865.1049,3869.344,-13.3228,-0.3443,9434246200,1.72904807364e+11
2022/9/26,3836.6773,3893.3186,3827.9498,3829.5958,3856.0212,-19.3439,-0.5017,10452603100,1.92906200254e+11
2022/9/27,3892.295,3893.0283,3827.9265,3844.0692,3836.6773,55.6177,1.4496,8886016000,1.85955247353e+11
2022/9/28,3828.7098,3879.4398,3828.0545,3879.4398,3892.295,-63.5852,-1.6336,8659221300,1.72438042788e+11
2022/9/29,3827.1434,3873.1823,3808.6496,3864.316,3828.7098,-1.5664,-0.0409,8565414200,1.71635940008e+11
2022/9/30,3804.8853,3848.6018,3801.2798,3833.3504,3827.1434,-22.2581,-0.5816,7855996600,1.58692748773e+11
2022/10/10,3720.9365,3807.4574,3715.7142,3806.5596,3804.8853,-83.9488,-2.2063,10264759500,1.94635904094e+11
2022/10/11,3727.6867,3739.8084,3706.0629,3732.0191,3720.9365,6.7502,0.1814,8394462500,1.66800394853e+11
2022/10/12,3784.3064,3784.3064,3661.5255,3722.8659,3727.6867,56.6197,1.5189,10808931900,2.10931362292e+11
2022/10/13,3752.6729,3783.596,3749.6393,3756.4176,3784.3064,-31.6335,-0.8359,9901891500,1.98368891548e+11
2022/10/14,3842.4698,3863.2265,3780.8415,3783.316,3752.6729,89.7969,2.3929,11624229300,2.56551271975e+11
2022/10/17,3846.4119,3849.6207,3809.1196,3822.2428,3842.4698,3.9421,0.1026,10419201900,2.20488874407e+11
2022/10/18,3838.2667,3870.2155,3831.1723,3865.8258,3846.4119,-8.1452,-0.2118,8834690700,1.86556295766e+11
2022/10/19,3776.5335,3840.487,3776.5335,3827.4658,3838.2667,-61.7332,-1.6084,8157484400,1.8673640823e+11
2022/10/20,3754.9269,3804.2468,3726.7925,3746.5793,3776.5335,-21.6066,-0.5721,9029089500,2.03781618922e+11
2022/10/21,3742.8929,3768.6895,3724.69,3753.8903,3754.9269,-12.034,-0.3205,9875003800,1.80686357677e+11
2022/10/24,3633.3733,3762.158,3619.9876,3727.915,3742.8929,-109.5196,-2.9261,13005686400,2.59450743134e+11
2022/10/25,3627.4542,3670.7327,3594.7011,3621.9356,3633.3733,-5.9191,-0.1629,11095388200,2.19302759597e+11
2022/10/26,3656.9027,3700.8797,3633.3107,3633.3107,3627.4542,29.4485,0.8118,12130154800,2.42453810572e+11
2022/10/27,3631.1448,3685.0837,3631.0639,3667.6645,3656.9027,-25.7579,-0.7044,11799867500,2.57473315676e+11
2022/10/28,3541.3295,3618.864,3533.4993,3605.1598,3631.1448,-89.8153,-2.4735,11877216200,2.45816451978e+11
2022/10/31,3508.7034,3553.3871,3495.9509,3504.507,3541.3295,-32.6261,-0.9213,13846565500,2.56574822102e+11
2022/11/1,3634.1732,3634.1732,3517.6209,3519.8174,3508.7034,125.4698,3.576,14928669800,2.95089928407e+11
2022/11/2,3677.8051,3703.465,3610.8029,3620.3693,3634.1732,43.6319,1.2006,14159291900,2.91648245712e+11
2022/11/3,3647.8966,3670.1574,3628.4987,3645.0604,3677.8051,-29.9085,-0.8132,11056603500,2.15379297964e+11
2022/11/4,3767.1746,3782.8823,3646.7709,3646.7709,3647.8966,119.278,3.2698,14973494900,3.11145477555e+11
